name,identifier,total,total_esta,total_otra,total_fuera,mujer,mujer_esta,mujer_otra,mujer_fuera,hombre,hombre_esta,hombre_otra,hombre_fuera,total_esta_p,total_otra_p,total_fuera_p,mujer_esta_p,mujer_otra_p,mujer_fuera_p,hombre_esta_p,hombre_otra_p,hombre_fuera_p
Córdoba,departamento Calamuchita,75462,52545,21130,1787,38152,26525,10722,905,37310,26020,10408,882,0.6963107259282818,0.28000848108982,0.023680792981898173,0.695245334451667,0.2810337596980499,0.023720905850283077,0.697400160814795,0.27896006432591797,0.023639774859287054
Córdoba,departamento Capital,1498060,1249387,207993,40680,785740,650920,113398,21422,712320,598467,94595,19258,0.8340033109488272,0.13884156842850087,0.027155120622671988,0.8284165245501056,0.144320004072594,0.02726347137730038,0.8401659366576819,0.13279846136567836,0.027035601976639713
Córdoba,departamento Colón,294511,250171,40722,3618,150921,127590,21379,1952,143590,122581,19343,1666,0.8494453517865207,0.1382698778653429,0.012284770348136402,0.8454091875882084,0.14165689334154954,0.012933919070242047,0.8536875827007452,0.13470993801796782,0.011602479281286998
Córdoba,departamento Cruz del Eje,64748,59018,5338,392,33363,30314,2859,190,31385,28704,2479,202,0.9115030580095138,0.08244270093284735,0.006054241057638846,0.9086113359110392,0.08569373257800557,0.00569493151095525,0.9145770272423132,0.07898677712282938,0.006436195634857416
Córdoba,departamento General Roca,36064,29837,6015,212,17921,14804,3001,116,18143,15033,3014,96,0.8273347382431233,0.16678682342502218,0.005878438331854481,0.826069973773785,0.16745717314881983,0.006472853077395235,0.828584026897426,0.1661246761836521,0.005291296918921899
Córdoba,departamento General San Martín,152397,132436,17775,2186,78538,68341,9115,1082,73859,64095,8660,1104,0.8690197313595412,0.11663615425500502,0.014344114385453782,0.8701647610074105,0.11605846851205785,0.013776770480531718,0.8678021635819603,0.11725043664279235,0.01494739977524743
Córdoba,departamento Ischilín,36023,33538,2324,161,18564,17248,1227,89,17459,16290,1097,72,0.9310162951447686,0.06451433806179385,0.004469366793437526,0.9291101055806938,0.06609566903684551,0.004794225382460677,0.9330431296179621,0.06283292284781489,0.004123947534223037
Córdoba,departamento Juárez Celman,68317,59503,8305,509,34544,30202,4063,279,33773,29301,4242,230,0.8709837961268792,0.12156564251943147,0.0074505613536894185,0.8743052339045855,0.11761811023622047,0.008076655859194072,0.867586533621532,0.12560329257098865,0.006810173807479347
Córdoba,departamento Marcos Juárez,107286,89121,17308,857,54973,45283,9246,444,52313,43838,8062,413,0.8306862032324814,0.1613258020617788,0.007987994705739798,0.8237316500827679,0.16819165772288214,0.008076692194349954,0.8379943799820312,0.1541108328713704,0.00789478714659836
Córdoba,departamento Minas,4855,4648,200,7,2389,2285,104,0,2466,2363,96,7,0.9573635427394439,0.0411946446961895,0.0014418125643666324,0.9564671410632064,0.043532858936793636,0.0,0.9582319545823196,0.038929440389294405,0.00283860502838605
Córdoba,departamento Pocho,5070,4770,270,30,2507,2349,140,18,2563,2421,130,12,0.9408284023668639,0.05325443786982249,0.005917159763313609,0.9369764658954927,0.05584363781412046,0.007179896290386917,0.944596176355833,0.05072181037846274,0.0046820132657042525
Córdoba,departamento Presidente Roque Sáenz Peña,37551,32398,4947,206,18965,16383,2477,105,18586,16015,2470,101,0.8627732949854864,0.13174083246784374,0.005485872546669862,0.8638544687582389,0.1306090166095439,0.005536514632217242,0.8616700742494351,0.1328957279672872,0.005434197783277736
Córdoba,departamento Punilla,219494,162457,53202,3835,114576,83865,28708,2003,104918,78592,24494,1832,0.7401432385395501,0.24238475766991352,0.017472003790536414,0.7319595726853791,0.25055858120374247,0.017481846110878368,0.7490802340875732,0.23345851045578453,0.01746125545664233
Córdoba,departamento Río Cuarto,277979,242918,32326,2735,144090,125524,17191,1375,133889,117394,15135,1360,0.8738717672917738,0.11628935998762496,0.009838872720601197,0.8711499757096259,0.11930737733361094,0.009542646956763134,0.876800932115409,0.11304139996564318,0.010157667918947785
Córdoba,departamento Río Primero,58181,52226,4937,1018,29441,26439,2480,522,28740,25787,2457,496,0.8976469981609116,0.08485588078582355,0.01749712105326481,0.8980333548452838,0.08423626914846642,0.017730376006249788,0.8972512178148921,0.08549060542797494,0.017258176757132915
Córdoba,departamento Río Seco,15275,14091,1128,56,7632,7008,600,24,7643,7083,528,32,0.9224877250409166,0.07384615384615385,0.0036661211129296236,0.9182389937106918,0.07861635220125786,0.0031446540880503146,0.9267303414889442,0.06908282088185268,0.004186837629203193
Córdoba,departamento Río Segundo,113311,104288,8377,646,58357,53712,4310,335,54954,50576,4067,311,0.9203696022451483,0.07392927429817052,0.005701123456681169,0.9204037219185359,0.07385574995287626,0.0057405281285878304,0.9203333697274084,0.07400735160315901,0.005659278669432616
Córdoba,departamento San Alberto,42029,34292,7346,391,21507,17366,3935,206,20522,16926,3411,185,0.8159128220990268,0.17478407766066287,0.009303100240310261,0.8074580369182127,0.18296368624168874,0.009578276840098572,0.824773413897281,0.16621187018809083,0.009014715914628204
Córdoba,departamento San Javier,62700,49347,12426,927,32711,25640,6626,445,29989,23707,5800,482,0.7870334928229665,0.19818181818181818,0.01478468899521531,0.7838341842193758,0.20256182935403994,0.013603986426584329,0.7905231918370069,0.19340424822434893,0.01607255993864417
Córdoba,departamento San Justo,228951,195159,32482,1310,116909,99503,16717,689,112042,95656,15765,621,0.8524050997811758,0.14187315189713082,0.005721748321693288,0.851114969762807,0.14299155753620338,0.005893472700989659,0.8537512718444868,0.14070616376001857,0.005542564395494547
Córdoba,departamento Santa María,139012,118387,18846,1779,71126,60367,9822,937,67886,58020,9024,842,0.8516315138261445,0.13557102983915056,0.012797456334704917,0.8487332339791356,0.13809296178612604,0.013173804234738351,0.8546681200836697,0.1329287334649265,0.012403146451403824
Córdoba,departamento Sobremonte,4381,4084,279,18,2214,2061,143,10,2167,2023,136,8,0.9322072586167541,0.06368409039032184,0.00410865099292399,0.9308943089430894,0.06458897922312556,0.004516711833785004,0.9335486848177204,0.06275957544993079,0.0036917397323488694
Córdoba,departamento Tercero Arriba,120207,108438,10551,1218,62095,56031,5453,611,58112,52407,5098,607,0.9020938880431256,0.0877735905562904,0.010132521400583993,0.9023431838312264,0.08781705451324583,0.00983976165552782,0.901827505506608,0.0877271475770925,0.01044534691629956
Córdoba,departamento Totoral,22473,20168,2137,168,11288,10151,1058,79,11185,10017,1079,89,0.8974324745249855,0.0950918880434299,0.007475637431584568,0.8992735648476258,0.09372785258681786,0.006998582565556343,0.8955744300402324,0.09646848457755923,0.007957085382208315
Córdoba,departamento Tulumba,14092,12895,1148,49,7073,6465,584,24,7019,6430,564,25,0.915058189043429,0.08146466080045416,0.003477150156116946,0.9140393043970026,0.08256751025024742,0.003393185352749894,0.916084912380681,0.08035332668471293,0.0035617609346060694
Córdoba,departamento Unión,113635,100121,12606,908,57653,50717,6466,470,55982,49404,6140,438,0.8810753729044749,0.11093413120957452,0.00799049588595063,0.8796940315334848,0.11215374741990876,0.008152221046606421,0.8824979457682827,0.10967811082133543,0.007823943410381909
Corrientes,departamento Bella Vista,44369,40291,3709,369,22524,20477,1867,180,21845,19814,1842,189,0.9080889810453244,0.08359440149654038,0.008316617458135184,0.909119161782987,0.08288936245782276,0.007991475759190196,0.9070267795834287,0.08432135500114443,0.008651865415426872
Corrientes,departamento Berón de Astrada,2808,2571,197,40,1381,1266,92,23,1427,1305,105,17,0.9155982905982906,0.07015669515669516,0.014245014245014245,0.9167270094134685,0.0666183924692252,0.0166545981173063,0.9145059565522075,0.07358093903293624,0.011913104414856343
Corrientes,departamento Capital,437446,379877,52994,4575,228672,197606,28605,2461,208774,182271,24389,2114,0.8683974707735355,0.1211440954997874,0.010458433726677121,0.8641460257486706,0.12509183459277917,0.010762139658550237,0.8730541159339764,0.11682010211999579,0.010125781946027762
Corrientes,departamento Concepción,26270,23978,2045,247,13121,12038,968,115,13149,11940,1077,132,0.9127521888085268,0.0778454510848877,0.00940236010658546,0.9174605594085816,0.07377486472067678,0.008764575870741559,0.9080538443988136,0.08190736938170202,0.01003878621948437
Corrientes,departamento Curuzú Cuatiá,51489,46394,4812,283,26518,23987,2396,135,24971,22407,2416,148,0.9010468255355513,0.09345685486220358,0.0054963196022451396,0.9045553963345652,0.09035372200015084,0.005090881665283958,0.8973208922349926,0.09675223258980417,0.0059268751752032355
Corrientes,departamento Empedrado,17948,16134,1713,101,9104,8138,913,53,8844,7996,800,48,0.8989302429240027,0.0954423891241364,0.0056273679518609315,0.8938927943760984,0.10028558875219684,0.005821616871704745,0.9041157847127996,0.09045680687471733,0.005427408412483039
Corrientes,departamento Esquina,39168,33488,5241,439,20208,17365,2633,210,18960,16123,2608,229,0.8549836601307189,0.13380821078431374,0.01120812908496732,0.8593131433095804,0.13029493269992082,0.010391923990498812,0.8503691983122363,0.13755274261603376,0.012078059071729957
Corrientes,departamento General Alvear,9051,7745,1183,123,4525,3917,547,61,4526,3828,636,62,0.8557065517622362,0.13070378963650425,0.01358965860125953,0.8656353591160221,0.12088397790055248,0.013480662983425415,0.8457799381352188,0.14052143172779497,0.0136986301369863
Corrientes,departamento General Paz,17016,15125,1722,169,8584,7695,802,87,8432,7430,920,82,0.8888692994828397,0.10119887165021156,0.009931828866948754,0.89643522833178,0.09342963653308481,0.010135135135135136,0.8811669829222012,0.10910815939278938,0.009724857685009488
Corrientes,departamento Goya,106223,96797,8828,598,55144,50321,4522,301,51079,46476,4306,297,0.9112621560302383,0.08310817807819398,0.00562966589156774,0.9125380821122878,0.08200348179312346,0.005458436094588713,0.9098846884238141,0.08430078897394233,0.005814522602243583
Corrientes,departamento Itatí,11946,10511,1095,340,6016,5281,566,169,5930,5230,529,171,0.8798761091578771,0.0916624811652436,0.02846140967687929,0.8778257978723404,0.09408244680851063,0.028091755319148936,0.8819561551433389,0.08920741989881956,0.028836424957841483
Corrientes,departamento Ituzaingó,38767,28888,9187,692,19575,14672,4522,381,19192,14216,4665,311,0.7451698609642221,0.23697990558980575,0.01785023344597209,0.7495274584929758,0.2310089399744572,0.01946360153256705,0.7407253022092538,0.2430700291788245,0.016204668611921633
Corrientes,departamento Lavalle,40406,36131,3462,813,20270,18145,1750,375,20136,17986,1712,438,0.8941988813542543,0.0856803445032916,0.02012077414245409,0.8951652688702516,0.0863344844597928,0.0185002466699556,0.8932260627731426,0.08502185141040922,0.021752085816448153
Corrientes,departamento Mburucuyá,11541,10504,968,69,5849,5343,474,32,5692,5161,494,37,0.9101464344510874,0.08387488085954424,0.005978684689368339,0.9134894853821166,0.08103949393058643,0.005471020687296974,0.9067111735769501,0.08678847505270555,0.0065003513703443426
Corrientes,departamento Mercedes,49807,44599,4890,318,25508,22880,2468,160,24299,21719,2422,158,0.8954363844439537,0.09817897082739374,0.006384644728652599,0.8969734985102713,0.09675395954210443,0.006272541947624275,0.8938227910613605,0.09967488374007161,0.0065023251985678425
Corrientes,departamento Monte Caseros,45602,35616,9459,527,23130,18050,4802,278,22472,17566,4657,249,0.7810183763870006,0.20742511293364327,0.01155651067935617,0.7803718115002162,0.2076091655858193,0.012019022913964549,0.781683873264507,0.20723567105731577,0.011080455678177288
Corrientes,departamento Paso de los Libres,56778,49442,6460,876,29454,25733,3228,493,27324,23709,3232,383,0.8707950262425588,0.11377646271443165,0.015428511043009616,0.873667413594079,0.10959462212263191,0.016737964283289195,0.8676987263943786,0.11828429219733567,0.014016981408285755
Corrientes,departamento Saladas,29126,25751,3117,258,14884,13162,1586,136,14242,12589,1531,122,0.8841241502437684,0.10701778479708851,0.008858064959143033,0.8843052942757323,0.10655737704918032,0.009137328675087342,0.8839348406122736,0.10749894677713805,0.008566212610588401
Corrientes,departamento San Cosme,19679,16115,3254,310,9769,8071,1527,171,9910,8044,1727,139,0.8188932364449413,0.16535393058590375,0.015752832969154938,0.8261848705087522,0.1563107789947794,0.01750435049646842,0.8117053481331988,0.17426841574167506,0.014026236125126134
Corrientes,departamento San Luis del Palmar,21381,19120,2025,236,10912,9774,1020,118,10469,9346,1005,118,0.8942519058977597,0.09471025677002946,0.011037837332210842,0.8957111436950147,0.09347507331378299,0.010813782991202347,0.8927309198586303,0.09599770751743242,0.01127137262393734
Corrientes,departamento San Martín,15164,13572,1481,111,7795,6997,740,58,7369,6575,741,53,0.8950145080453706,0.09766552360854656,0.007319968346082828,0.8976266837716484,0.0949326491340603,0.007440667094291213,0.8922513231103271,0.10055638485547565,0.007192292034197313
Corrientes,departamento San Miguel,12700,11659,962,79,6373,5834,507,32,6327,5825,455,47,0.9180314960629922,0.07574803149606299,0.006220472440944882,0.9154244468852973,0.07955436999843088,0.005021183116271772,0.920657499604868,0.07191401928244033,0.007428481112691639
Corrientes,departamento San Roque,22682,20632,1891,159,11466,10478,904,84,11216,10154,987,75,0.9096199629662287,0.08337007318578608,0.0070099638479851865,0.9138321995464853,0.07884179312750741,0.007326007326007326,0.9053138373751783,0.08799928673323823,0.006686875891583452
Corrientes,departamento Santo Tomé,71922,57976,12574,1372,36837,29610,6415,812,35085,28366,6159,560,0.8060954923389227,0.17482828619893773,0.01907622146213954,0.8038113852919618,0.17414556017048077,0.02204305453755735,0.808493658258515,0.1755451047456178,0.01596123699586718
Corrientes,departamento Sauce,10382,9425,908,49,5264,4782,460,22,5118,4643,448,27,0.9078212290502793,0.08745906376420728,0.004719707185513389,0.9084346504559271,0.08738601823708207,0.004179331306990881,0.9071903087143416,0.08753419304415787,0.005275498241500586
Entre Ríos,departamento Colón,74890,60316,13178,1396,38151,30790,6638,723,36739,29526,6540,673,0.8053945787154493,0.175964748297503,0.01864067298704767,0.8070561715289245,0.173992818012634,0.018951010458441456,0.8036691254525165,0.17801246631644846,0.01831840823103514
Entre Ríos,departamento Concordia,197603,176427,19098,2078,101625,90846,9678,1101,95978,85581,9420,977,0.8928356350865119,0.09664833023790124,0.01051603467558691,0.8939335793357933,0.09523247232472325,0.010833948339483394,0.8916730917501927,0.09814749213361396,0.010179416116193295
Entre Ríos,departamento Diamante,52312,43137,7583,1592,26807,21933,3995,879,25505,21204,3588,713,0.8246100321150023,0.14495717999694144,0.030432787888056277,0.8181818181818182,0.1490282388928265,0.032789942925355316,0.831366398745344,0.14067829837286808,0.027955302881787884
Entre Ríos,departamento Federación,78264,67280,10288,696,39250,33855,5063,332,39014,33425,5225,364,0.8596545027087805,0.1314525196769907,0.008892977614228765,0.8625477707006369,0.12899363057324842,0.00845859872611465,0.8567437330189163,0.13392628287281488,0.009329984108268827
Entre Ríos,departamento Federal,29436,27036,2283,117,14912,13719,1132,61,14524,13317,1151,56,0.918467183041174,0.07755809213208316,0.003974724826742764,0.9199973175965666,0.07591201716738197,0.004090665236051502,0.9168961718534839,0.07924814100798679,0.003855687138529331
Entre Ríos,departamento Feliciano,16717,15204,1411,102,8544,7780,712,52,8173,7424,699,50,0.9094933301429682,0.08440509660824311,0.006101573248788658,0.9105805243445693,0.08333333333333333,0.006086142322097378,0.9083567845344427,0.0855255108283372,0.006117704637220115
Entre Ríos,departamento Gualeguay,56796,50753,5681,362,29197,26130,2885,182,27599,24623,2796,180,0.8936016620888795,0.1000246496232129,0.006373688287907599,0.8949549611261431,0.09881152173168477,0.006233517142172141,0.8921700061596435,0.101308018406464,0.006521975433892532
Entre Ríos,departamento Gualeguaychú,125176,107425,15996,1755,64445,55337,8221,887,60731,52088,7775,868,0.8581916661340833,0.1277880743912571,0.01402025947465968,0.8586701838777252,0.12756614167119248,0.013763674451082319,0.8576838846717492,0.12802357939108527,0.014292535937165533
Entre Ríos,departamento Islas del Ibicuy,13984,10920,2955,109,6934,5430,1449,55,7050,5490,1506,54,0.7808924485125858,0.2113129290617849,0.007794622425629291,0.7830977790597058,0.2089702913181425,0.007931929622151716,0.7787234042553192,0.21361702127659574,0.007659574468085106
Entre Ríos,departamento La Paz,75271,68203,6781,287,38524,34881,3492,151,36747,33322,3289,136,0.9060992945490295,0.09008781602476386,0.00381288942620664,0.9054355726300488,0.0906447928564012,0.003919634513549995,0.9067951125261926,0.08950390508068685,0.003700982393120527
Entre Ríos,departamento Nogoyá,42954,38487,3930,537,21933,19583,2055,295,21021,18904,1875,242,0.8960050286352843,0.0914932253107976,0.012501746053918145,0.8928555145214973,0.09369443304609493,0.013450052432407787,0.8992911850054707,0.08919651776794633,0.011512297226582941
Entre Ríos,departamento Paraná,388716,347973,38307,2436,202553,181266,20056,1231,186163,166707,18251,1205,0.8951856882659834,0.09854752569999692,0.006266786034019696,0.8949065182939774,0.09901605999417436,0.006077421711848257,0.895489436676461,0.09803774111934165,0.006472822204197397
Entre Ríos,departamento San Salvador,20786,19013,1628,145,10530,9613,845,72,10256,9400,783,73,0.9147022034061387,0.07832194746463966,0.006975849129221592,0.9129154795821462,0.08024691358024691,0.006837606837606838,0.9165366614664586,0.07634555382215288,0.007117784711388455
Entre Ríos,departamento Tala,31091,27141,3552,398,16074,14022,1838,214,15017,13119,1714,184,0.8729535878550063,0.11424527998456145,0.01280113216043228,0.8723404255319149,0.11434614906059475,0.013313425407490358,0.8736099087700606,0.11413731104747953,0.012252780182459878
Entre Ríos,departamento Uruguay,115516,99917,13996,1603,59501,51418,7258,825,56015,48499,6738,778,0.864962429447003,0.12116070501056131,0.01387686554243568,0.8641535436379221,0.1219811431740643,0.013865313188013647,0.8658216549138623,0.12028920824779077,0.013889136838346871
Entre Ríos,departamento Victoria,40301,34618,5454,229,20565,17645,2809,111,19736,16973,2645,118,0.8589861293764423,0.13533162948810204,0.0056822411354556955,0.8580111840505713,0.13659129589107707,0.005397520058351568,0.8600020267531414,0.1340190514795298,0.0059789217673287395
Entre Ríos,departamento Villaguay,55284,49609,5163,512,28216,25345,2620,251,27068,24264,2543,261,0.8973482381882643,0.0933904927284567,0.009261269083279068,0.8982492203005387,0.09285511766373689,0.008895662035724412,0.8964090438894635,0.0939485739618738,0.009642382148662627
Formosa,departamento Bermejo,15600,14048,1404,148,7536,6764,680,92,8064,7284,724,56,0.9005128205128206,0.09,0.009487179487179488,0.8975583864118896,0.09023354564755838,0.012208067940552018,0.9032738095238095,0.08978174603174603,0.006944444444444444
Formosa,departamento Formosa,268572,237792,22745,8035,140026,123636,11575,4815,128546,114156,11170,3220,0.8853938608641259,0.08468864959861788,0.029917489537256304,0.8829503092282862,0.08266321968777227,0.03438647108394156,0.8880556376705615,0.08689496367059263,0.02504939865884586
Formosa,departamento Laishi,19275,17149,1676,450,9661,8572,856,233,9614,8577,820,217,0.8897016861219196,0.08695201037613488,0.023346303501945526,0.8872787496118414,0.08860366421695477,0.024117586171203808,0.8921364676513418,0.08529228208862076,0.022571250260037444
Formosa,departamento Matacos,17017,15072,1858,87,8621,7680,902,39,8396,7392,956,48,0.8857025327613562,0.10918493271434448,0.00511253452429923,0.890847929474539,0.1046282333835982,0.004523837141862893,0.8804192472606003,0.11386374464030491,0.005717008099094807
Formosa,departamento Patiño,81600,73761,6781,1058,40691,36842,3310,539,40909,36919,3471,519,0.9039338235294118,0.08310049019607843,0.012965686274509804,0.9054090585141678,0.0813447691135632,0.013246172372269053,0.9024664499254442,0.08484685521523382,0.012686694859321909
Formosa,departamento Pilagás,19089,17401,1026,662,9569,8700,491,378,9520,8701,535,284,0.9115721095919116,0.05374823196605375,0.03467965844203468,0.9091859128435573,0.05131152680530881,0.03950256035113387,0.9139705882352941,0.05619747899159664,0.029831932773109245
Formosa,departamento Pilcomayo,94116,80348,8038,5730,48394,40941,3978,3475,45722,39407,4060,2255,0.8537124399676994,0.08540524459178035,0.06088231544052021,0.8459933049551597,0.08220027276108609,0.07180642228375418,0.8618826822973623,0.088797515419273,0.04931980228336468
Formosa,departamento Pirané,72560,63031,8649,880,36854,31919,4475,460,35706,31112,4174,420,0.8686742006615215,0.11919790518191842,0.012127894156560088,0.8660932327562816,0.12142508275899495,0.012481684484723504,0.8713381504509046,0.11689912059597826,0.011762728953117123
Formosa,departamento Ramón Lista,17678,16849,771,58,8864,8449,389,26,8814,8400,382,32,0.953105554927028,0.0436135309424143,0.0032809141305577554,0.9531814079422383,0.04388537906137184,0.0029332129963898917,0.9530292716133424,0.04334014068527343,0.0036305877013841615
Jujuy,departamento Cochinoca,14998,13619,1123,256,7890,7133,609,148,7108,6486,514,108,0.9080544072543005,0.07487665022002933,0.01706894252567009,0.9040557667934094,0.07718631178707225,0.01875792141951838,0.9124929656724817,0.0723128868880135,0.015194147439504783
Jujuy,departamento Dr. Manuel Belgrano,319469,264212,45003,10254,167292,137521,23868,5903,152177,126691,21135,4351,0.8270348609724261,0.14086812804998294,0.03209701097759094,0.8220416995433135,0.14267269205939315,0.035285608397293354,0.8325239687994901,0.13888432548939722,0.028591705711112716
Jujuy,departamento El Carmen,122259,91153,24013,7093,62150,46066,12253,3831,60109,45087,11760,3262,0.7455729230567892,0.19641089817518548,0.058016178768025256,0.741206757843926,0.19715205148833467,0.06164119066773934,0.7500873413299173,0.1956445790147898,0.054268079655292886
Jujuy,departamento Humahuaca,20877,16995,3260,622,10965,8866,1766,333,9912,8129,1494,289,0.8140537433539302,0.15615270393255737,0.02979355271351248,0.8085727314181487,0.1610579115367077,0.03036935704514364,0.8201170298627926,0.15072639225181597,0.029156577885391444
Jujuy,departamento Ledesma,94132,76766,13563,3803,47656,38772,6921,1963,46476,37994,6642,1840,0.8155143840564314,0.144084902052437,0.040400713891131604,0.8135806614067483,0.1452283028369985,0.041191035756253144,0.8174972028573888,0.1429124709527498,0.039590326189861434
Jujuy,departamento Palpalá,65522,54812,9212,1498,33531,27902,4746,883,31991,26910,4466,615,0.8365434510546076,0.14059399896218064,0.022862549983211744,0.8321254958098476,0.1415406638632907,0.02633384032686171,0.8411740802100591,0.1396017629958426,0.019224156794098342
Jujuy,departamento Rinconada,1797,1639,118,40,894,811,65,18,903,828,53,22,0.9120756816917084,0.06566499721758487,0.022259321090706732,0.9071588366890381,0.07270693512304251,0.020134228187919462,0.9169435215946844,0.058693244739756366,0.024363233665559248
Jujuy,departamento San Antonio,6729,5395,1137,197,3356,2686,557,113,3373,2709,580,84,0.8017536038044286,0.16897012929112795,0.029276266904443453,0.800357568533969,0.1659713945172825,0.03367103694874851,0.8031426030240142,0.17195375037059,0.02490364660539579
Jujuy,departamento San Pedro,88237,74342,11512,2383,45194,37895,6029,1270,43043,36447,5483,1113,0.842526377823362,0.13046681097498783,0.0270068112016501,0.8384962605655618,0.13340266407045184,0.02810107536398637,0.8467578932695212,0.12738424366331344,0.025857863067165393
Jujuy,departamento Santa Bárbara,20497,17081,2728,688,10069,8446,1293,330,10428,8635,1435,358,0.8333414646045763,0.13309264770454213,0.03356588769088159,0.8388121958486443,0.12841394378786375,0.032773860363491905,0.8280590717299579,0.1376102800153433,0.034330648254698885
Jujuy,departamento Santa Catalina,2641,1873,449,319,1382,945,255,182,1259,928,194,137,0.709201060204468,0.17001135933358577,0.12078758046194624,0.6837916063675832,0.18451519536903038,0.1316931982633864,0.7370929308975377,0.15409054805401112,0.10881652104845115
Jujuy,departamento Susques,3966,3573,349,44,2012,1811,181,20,1954,1762,168,24,0.9009077155824509,0.08799798285426122,0.011094301563287948,0.9000994035785288,0.08996023856858847,0.009940357852882704,0.901740020470829,0.08597748208802457,0.012282497441146366
Jujuy,departamento Tilcara,14621,12450,1645,526,7549,6393,878,278,7072,6057,767,248,0.8515149442582587,0.11250940428151289,0.035975651460228436,0.8468671347198304,0.1163067956020665,0.03682606967810306,0.8564762443438914,0.10845588235294118,0.03506787330316742
Jujuy,departamento Tumbaya,5298,4559,620,119,2719,2329,323,67,2579,2230,297,52,0.8605134012835032,0.11702529256323141,0.022461306153265383,0.8565649135711658,0.11879367414490621,0.024641412283927914,0.8646762310973245,0.11516091508336565,0.02016285381930981
Jujuy,departamento Valle Grande,2490,2171,242,77,1244,1063,139,42,1246,1108,103,35,0.8718875502008032,0.09718875502008033,0.030923694779116467,0.8545016077170418,0.11173633440514469,0.03376205787781351,0.8892455858747994,0.0826645264847512,0.028089887640449437
Jujuy,departamento Yavi,25831,19041,4392,2398,13716,9987,2260,1469,12115,9054,2132,929,0.7371375479075529,0.170028260617088,0.09283419147535907,0.7281277340332458,0.1647710702828813,0.10710119568387284,0.7473380107304994,0.17598018984729674,0.07668179942220388
La Pampa,departamento Atreucó,11053,8475,2487,91,5524,4208,1261,55,5529,4267,1226,36,0.7667601556138605,0.22500678548810277,0.008233058898036731,0.7617668356263577,0.2282766111513396,0.00995655322230268,0.7717489600289383,0.22173991680231506,0.0065111231687466084
La Pampa,departamento Caleu Caleu,2611,774,1810,27,1297,396,890,11,1314,378,920,16,0.29643814630409804,0.6932209881271544,0.010340865568747606,0.3053199691595991,0.6861989205859677,0.008481110254433308,0.2876712328767123,0.700152207001522,0.0121765601217656
La Pampa,departamento Capital,118504,95816,21602,1086,61648,49872,11200,576,56856,45944,10402,510,0.8085465469520016,0.18228920542766489,0.009164247620333492,0.8089800155722814,0.18167661562418894,0.009343368803529718,0.8080765442521458,0.1829534261995216,0.00897002954833263
La Pampa,departamento Catriló,8225,6265,1896,64,4100,3107,954,39,4125,3158,942,25,0.7617021276595745,0.23051671732522797,0.007781155015197569,0.7578048780487805,0.2326829268292683,0.00951219512195122,0.7655757575757576,0.22836363636363635,0.006060606060606061
La Pampa,departamento Chalileo,2868,2126,729,13,1456,1060,390,6,1412,1066,339,7,0.7412831241283124,0.25418410041841005,0.004532775453277545,0.728021978021978,0.26785714285714285,0.004120879120879121,0.7549575070821529,0.24008498583569404,0.004957507082152974
La Pampa,departamento Chapaleufú,12277,8829,3366,82,6119,4386,1697,36,6158,4443,1669,46,0.7191496293882871,0.2741712144660748,0.006679156145638185,0.7167837882006863,0.2773328975322765,0.005883314267037098,0.7215004871711594,0.27102955505034104,0.007469957778499512
La Pampa,departamento Chical Co,1461,1001,458,2,711,484,225,2,750,517,233,0,0.6851471594798083,0.3134839151266256,0.0013689253935660506,0.680731364275668,0.31645569620253167,0.0028129395218002813,0.6893333333333334,0.31066666666666665,0.0
La Pampa,departamento Conhelo,15094,12892,2124,78,7591,6495,1046,50,7503,6397,1078,28,0.8541142175698954,0.14071816615873858,0.005167616271366106,0.8556184955868792,0.13779475694901858,0.006586747464102227,0.8525922964147674,0.1436758629881381,0.0037318405970944955
La Pampa,departamento Curacó,1103,668,403,32,515,329,173,13,588,339,230,19,0.6056210335448776,0.3653671804170444,0.02901178603807797,0.6388349514563106,0.3359223300970874,0.02524271844660194,0.576530612244898,0.391156462585034,0.03231292517006803
La Pampa,departamento Guatraché,9397,6792,2222,383,4661,3318,1153,190,4736,3474,1069,193,0.7227838671916569,0.23645844418431414,0.04075768862402895,0.711864406779661,0.24737180862475863,0.040763784595580346,0.7335304054054054,0.2257179054054054,0.040751689189189186
La Pampa,departamento Hucal,7713,5991,1672,50,3840,2914,895,31,3873,3077,777,19,0.7767405678724232,0.2167768702191106,0.006482561908466226,0.7588541666666667,0.23307291666666666,0.008072916666666667,0.7944745675187194,0.20061967467079783,0.0049057578104828295
La Pampa,departamento Lihuel Calel,428,266,153,9,190,120,65,5,238,146,88,4,0.6214953271028038,0.3574766355140187,0.02102803738317757,0.631578947368421,0.34210526315789475,0.02631578947368421,0.6134453781512605,0.3697478991596639,0.01680672268907563
La Pampa,departamento Limay Mahuida,413,371,41,1,195,172,23,0,218,199,18,1,0.8983050847457628,0.09927360774818401,0.002421307506053269,0.882051282051282,0.11794871794871795,0.0,0.9128440366972477,0.08256880733944955,0.0045871559633027525
La Pampa,departamento Loventué,9243,8133,1063,47,4626,4078,522,26,4617,4055,541,21,0.8799091204154496,0.11500595044898843,0.005084929135562047,0.8815391266753134,0.11284046692607004,0.005620406398616515,0.8782759367554689,0.1171756551873511,0.004548408057179987
